adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,Documentary,http://www.geniusonholdmovie.com/,171755,tt1806910,en,Genius on Hold,"The story of Walter L. Shaw, a telecommunications genius, and his son Walter T. Shaw, a ruthless jewel thief, is a metaphor and a symbol for its time - for the twentieth century and for today.",0.15796,/1g73mSJteufgwxJZWDqjQfZh1VU.jpg,,,2013-03-01,0,91,en,Released,Can you hear me now?,Genius on Hold,False,6.7,3,
False,,0,Documentary,http://www.radiounnameablemovie.com/,133741,tt1541153,en,Radio Unnameable,The story of legendary New York City disc jockey Bob Fass who pioneered free expression on the airwaves with his long running FM program 'Radio Unnameable'.,0.396338,/jJbpwcblK1bjwsd1iIhjRD4ehJ5.jpg,Twelve O'Clock Films;Lost Footage Films,,2012-09-19,0,87,,Released,,Radio Unnameable,False,8.5,2,disc jockey;radio;pioneer;late night;woman director
False,,0,Documentary;Foreign,,42413,tt0939684,en,The Workshop,A spiritual search for answers leads the filmmaker to a California workshop run by a guru who promotes sexual adventure -- and the existence of aliens.,0.2067,/drSbkM05LEDWxkvRAmDSS24oJDo.jpg,Surreal Films,,2007-04-25,0,94,en,Released,Get in touch with yourself.,The Workshop,False,4.4,4,
False,,0,Drama;Science Fiction,http://www.facebook.com/filmenLFO,168758,tt2660332,en,LFO,"LFO is a dark comedy/drama/Sci-Fi about a man who realizes that he can hypnotise with sound. He starts experimenting on his neighbors, where the abuse of power takes over and, eventually, severe consequences for mankind are at stake.",0.391409,/zCPiFlO84AEjKgO7h93P6TFUnKi.jpg,PingPongFilm;Film i Skåne;SpectreVision,,2013-09-20,0,94,sv;en,Released,What if you could change the world?,LFO,False,6.9,8,
False,,0,Adventure;History,,172747,tt0055264,it,Orazi e Curiazi,"A Roman nobleman, Horatius leads an imperial legion during the long and bloody war between the Romans and the Albans.  A desperate arrangement is agreed on how to settle the war.  Three valiant brothers are chosen from each side to fight one last fierce and bloody duel...",0.032796,/2SomUVTZaSzxRO5UY61UT1c5gtq.jpg,Lux Film;Tiberius Film;Lovćen Film,,1961-10-19,0,85,it,Released,,Duel of Champions,False,0.0,0,ancient rome;duel
False,,0,Drama,,72949,tt0142745,ru,Otpusk v Sentyabre,"Engineer Zilov, having woken up, finds the funeral wreath at his place – his friends' present. This rather symbolic joke makes him recollect the previous night as well as 2 last months...",0.747787,/6PHeIdOOfU9s61rfjcAVhNTxkp7.jpg,Lenfilm,,1979-01-01,0,141,ru,Released,,September Vacation,False,5.7,5,
False,,0,Drama,,127142,tt0061023,de,Der Stadtstreicher,A tramp finds a gun lying in the street.,0.248846,/y6P6I7UDLXNZLMPkwfbD1sDqJYh.jpg,Roser Film,,1966-01-01,0,11,de,Released,,The City Tramp,False,5.4,5,
False,,0,Documentary,,147841,tt1540868,en,El Medico: The Cubaton Story,"El Medico has to decide between doing his duty to the State, as a doctor fulfilling his mothers dream, or being an artist",0.321069,/i7018s1qD9pSZZr532GjvpIn5Jr.jpg,,,2012-01-27,0,85,es,Released,"El Medico has to decide between doing his duty to the State, as a doctor fulfilling his mothers dream, or being an artist.",El Medico: The Cubaton Story,False,5.0,2,cuba;salsa
False,,0,Comedy;Horror,,34312,tt0096119,en,Sleepaway Camp III: Teenage Wasteland,"Psychotic Angela is itching to do what she does best: slaughter dozens of teenage campers. As luck would have it, the previous site of her murders has been renamed and converted into an experimental summer camp meant to bring together privileged and lower-class teens. On the day the youths are boarding the buses to camp, Angela runs over a potential camper with a garbage truck and assumes her identity. Once she has infiltrated the camp, the real terror begins.",2.18729,/nRJW9YXo3HqPPpa5G6GCxNxbuCo.jpg,Double Helix Films,,1989-02-05,0,79,en,Released,She's back to slash last year's record.,Sleepaway Camp III: Teenage Wasteland,False,5.2,42,anti hero;summer camp;psychopath;sociopath;murder;serial killer;police officer killed;camp;slasher;axe murder
False,,0,Documentary,,58301,tt0366227,en,Betty Blowtorch: And Her Amazing True Life Adventures,"For two years, filmmaker and music video director Anthony Scarpa followed the all-girl punk rock band Betty Blowtorch, documenting their ferocious sound and dangerously low-tech pyrotechnic shows, unaware of the turmoil and tragedy that he will ultimately capture. From their near rise to the top of the major labels, to their ultimate sad end, this critically-acclaimed rock n roll tragedy features the band Betty Blowtorch, as well as other rockers such as Duff McKagan (Guns N Roses, Velvet Revolver), Vanilla Ice, Dez Cadena (Black Flag), Jennifer Finch (L7), Kevin Baldes (LiT), and many others.",0.00425,/yQm98G71CvLPsA9TIsafiCPV6KW.jpg,,,2003-06-11,0,98,en,Released,,Betty Blowtorch: And Her Amazing True Life Adventures,False,0.0,0,
False,,0,,,123949,tt2403899,ru,Кококо,A storry about a friendship between two very different women.,0.697572,/am3y3WF0MU6rS7mBBnEK6sRef9N.jpg,,,2012-06-14,0,90,ru,Released,,Kokoko,False,2.5,3,
False,,0,Drama;War,,102165,tt0054095,en,The Mountain Road,"In 1944, in eastern part of China, U.S.Army Major Baldwin and his volunteer team of demolition engineers are left behind the retreating Chinese forces. Their task is to slow down the Japanese advance into eastern China by blowing up bridges, roads, airfields and munitions dumps. They start by blowing up an American airfield and ammo dump. They receive the order to destroy a vital bridge over a mountain pass.The team uses a few army trucks to move around. At the bridge, they encounter a Nationalist Chinese Army unit in charge of guarding the bridge. Thanks to an American soldier who speaks some Chinese, Major Baldwin requests the permission, from the Chinese commander, to blow up the bridge.The Chinese colonel agrees but asks the American Major to do him a favor by also destroying a munitions dump located at some distance away.He also requests that Madame Sue-Mei Hung, the widow of a Chinese colonel, be transported by the American demolition team to the nearest major town.",0.223814,/hhcPwqaqEAm4ZxvlthmxqFeXaGr.jpg,William Goetz Productions,,1960-06-15,0,102,en,Released,Flaming skies... blasted earth... the touch of love!,The Mountain Road,False,7.0,1,china;based on novel;epilepsy;bandit
False,,0,Romance;Comedy;Drama,,61041,tt0062502,en,Woman Times Seven,"Seven mini-stories of adultery: ""Funeral Possession,"" a wayward widow at her husband's funeral; ""Amateur Night,"" angry wife becomes streetwalker out of revenge; ""Two Against One,"" seemingly prudish girl turns out otherwise; ""Super Simone,"" wife vainly attempts to divert her over-engrossed writer husband; ""At the Opera,"" a battle over a supposedly exclusive dress; ""Suicides,"" a death pact; ""Snow,"" would-be suitor is actually a private detective hired by jealous husband.",1.694798,/kPl5owaBnybMHuhRlk5YsKne162.jpg,Embassy Pictures Corporation;Joseph E. Levine Productions,,1967-06-26,0,100,en,Released,,Woman Times Seven,False,5.5,4,
False,,0,Comedy,,56959,tt1813327,it,Gianni e le donne,"Gianni is sixty. He is retired but has not become lazy for all that. In fact he is a helpful fellow who gives a hand to all those who need one: shopping for his wife, walking the pretty neighbor's dog, and so on. Everybody likes Gianni, but is it for the right reasons? Doesn't his wife profit by the situation (she still works so it is only logical that Gianni do all the chores)? Isn't he subject to the excruciating whims of his rich mother?... Sure, everybody LIKES Gianni, but who LOVES him? Agreed, being kind to them, he is the ladies pet, but he does not attract them anymore. That is why, when his macho lawyer friend Alfonso blames him for not having young mistresses ""like every other senior Italian male"", Gianni, who is beginning to ask himself questions about what it is like to become old, starts chasing dames.",2.298897,/hytpMG2j3UqTt6abLH2RlnFnmiz.jpg,,,2011-02-11,0,90,it,Released,Gianni is back and looking for love ...,The Salt of Life,False,5.6,18,maturity
False,,0,Comedy,,5061,tt0060330,en,Don't Lose Your Head,"The time of the French revolution, and Citizen Robespierre is beheading the French aristocracy. When word gets to England, two noblemen, Sir Rodney Ffing and Lord Darcy take it upon themselves to aid their French counterparts. Sir Rodney is a master of disguise, and becomes ""the black fingernail"", scourge of Camembert and Bidet, leaders of the French secret police...",5.744152,/208mtNGraxhGxKHkG3vIeg5cTbm.jpg,The Rank Organisation;Adder,,1966-12-10,0,90,en,Released,"Carry On laughing until you have hysterics, but...Don't Lose Your Head!",Carry On Don't Lose Your Head,False,7.0,17,france;french revolution
False,,0,Action;Comedy;Thriller,,5056,tt0060288,en,Deadlier Than the Male,"In this 1967 drama, resourceful British agent Bulldog Drummond, who appeared onscreen in a series of spy stories between 1929 and 1951, returned to duty in the wake of James Bond. Here, Drummond (Richard Johnson) is on the trail of Carl Petersen (Nigel Green), a corrupt industrialist who has a bad habit of stealing the ideas of others and then killing them so he can reap their profits. The nefarious Petersen has a team of female assistants willing to kill on command, led by Irma (Elke Sommer) and Penelope (Sylva Koscina). One more Bulldog Drummond vehicle, Some Girls Do, followed in 1969 before the series was retired again",1.244935,/lREQq0VF1VZaf4uxEFSO8IZ24cS.jpg,Greater Films Ltd.,,1967-02-12,0,101,en,Released,For Hire: Deadly Weapons!,Deadlier Than the Male,False,6.3,8,ladykiller;bulldog drummond
False,,0,Action;Adventure;Comedy,,26181,tt0065009,en,Some Girls Do,A series of unexplainable accidents befall the people and companies responsible for developing the world's first supersonic airliner. A British agent is sent to investigate and with the help of another agent uncovers a plot masterminded by Carl Petersen who stands to gain eight million pounds if the aircraft is not ready by a certain date.,0.488385,/mPrzx8xvF05jn42ueLxKpZSjW96.jpg,The Rank Organisation;Ashdown Film Productions,,1969-01-23,0,88,en,Released,Some Girls Will Do Anything In The Dark... Even Murder!,Some Girls Do,False,6.9,4,investigation;cult;british;conspiracy;robot;deadline;agent;arthouse;adventurer;airline
False,,0,,,105869,tt0093491,en,Mankillers,A female CIA agent is assigned to train and lead an all-female squad to Colombia to stop a renegade agent who has hired himself out to a drug cartel.,0.641417,/kKuezdh4sNNIzimXiISU1GVVzRq.jpg,Action International Pictures,,1987-11-03,0,88,en,Released,No man can stop them!,Mankillers,False,5.5,4,women's prison;drug dealing;female agent
False,,0,Action;Western,,43351,tt0046198,en,Pony Express,"Buffalo Bill and Wild Bill Hickok join forces to establish a mail route that can get mail from St. Joseph, Missouri, to Sacramento, California, in ten days. Along the way they must battle bad weather, hostile Indians and outlaws intent on robbing the mail and shutting down the entire operation.",1.53743,/eQ4aos3YpDXkG8ANqTC6SteVA4F.jpg,Nat Holt Productions,,1953-01-01,0,101,en;fr,Released,GALLOPING THRILLS! A mighty adventure when America's destiny rode in the saddle bags of the...PONY EXPRESS,Pony Express,False,4.1,10,wild bill hickok;buffalo bill;two guns belt
False,,0,Comedy,,170277,tt0052343,en,Up the Creek,"Bumbling navy officer Lieutenant Humphrey Fairweather (David Tomlinson) is transferred to HMS Berkeley, an old World War II destroyer, to keep him out of harm's way. But together with Chief Petty Officer Doherty (Peter Sellers), Fairweather gets into more trouble than might be thought possible, with events coming to a riotous conclusion when the Admiralty turn up for an inspection of the ship.",0.478898,/jsNMc6uTuim3zdxnlZQ1npzt75e.jpg,Henry Halstead Productions,,1958-05-13,0,83,en,Released,The greatest belly laugh of them all.,Up the Creek,False,6.0,1,
False,,0,Drama;Horror;Thriller;Mystery,,165567,tt1881060,en,Static,A couple facing marital problems after losing their child finds their life together further complicated by a mysterious visitor.,6.941034,/xFu6n5FcbSEOOoLRp2RR7rPCfNn.jpg,,,2012-10-31,0,80,en,Released,"If you hear them coming, you're already dead.",Static,False,5.5,39,home invasion
False,,0,,,156145,tt0169815,it,"Due cuori, una cappella",,0.248739,/8NXnNlCqI2zUQKeXyAOeqnxmmaH.jpg,Mars Films,,1975-10-02,0,0,it,Released,,"Due cuori, una cappella",False,6.0,3,
False,,0,Romance;Comedy,,27862,tt0057694,ru,Ya Shagayu po Moskve,"""I Am Walking Along Moscow"" aka ""Ya Shagayu Po Moskve"" (1963) is a charming lyrical comedy directed by Georgi Daneliya in 1963 that was nominated for Golden Palm at Cannes Film Festival. Daneliya proved that it is possible to create a masterpiece in the most difficult genre of romantic comedy. Made by the team of young and incredibly talented artists that besides Daneliya included writer/poet Gennady Shpalikov, composer Andrei Petrov, and cinematographer Vadim Yusov (who had made four films with Andrei Tarkovski), and the dream cast of the talented actors even in the smaller cameos, ""I Am Walking Along Moscow"" keeps walking victoriously through the decades remaining deservingly one of the best and most beloved Russian comedies and simply one of the best Russian movies ever made. Funny and gentle, dreamy and humorous, romantic and realistic, the film is blessed with the eternal youth and will always take to the walk on the streets of Moscow new generations of the grateful viewers.",2.094777,/4FAeGHpHLvVdOgfxzz7brkRKiGx.jpg,Mosfilm,,1963-01-01,0,78,ru,Released,,Walking the Streets of Moscow,False,7.0,12,
